Row ID,Order ID,Order Date,Ship Date,Customer ID,City,State,Postal Code,Product ID,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Country_United States,Region_--,Region_Central,Region_East,Region_South,Region_West,Category_Furni,Category_OfficeSupply,Category_Tech,Category_technologies
-1.0096340741992733,0.17773035591799405,-0.7290132547864506,-0.6858345021037868,-1.0228426395939085,-0.7777777777777778,0.25,-0.5078655299983915,0.31864406779661014,0.3333333333333333,0.9082519001085776,-0.17438047460028164,0.0,0.0,5.4432,False,False,False,True,True,True,False,False,False,False,False,True,False,False
-1.009465055353672,-0.023168965780047252,0.5979381443298969,0.6086956521739131,-0.1700507614213198,0.6872427983539094,0.6875,0.6193019141064823,-0.11751412429378531,-0.6666666666666666,-0.2926167209554832,1.5893072409806699,0.0,0.0,132.5922,False,False,False,True,True,False,False,False,False,True,False,True,False,False
-1.008957998816868,-0.9477936132916699,0.4536082474226804,0.48246844319775595,0.4873096446700508,-0.053497942386831275,0.75,-0.09474022840598359,0.5909604519774011,0.5555555555555556,0.6498371335504886,2.7484160533855935,1.0,-1.0,13.3176,False,False,False,True,True,False,True,False,False,False,False,True,False,False
-1.0087889799712668,-0.7337855346391281,-0.5743740795287187,-0.5539971949509116,-0.9822335025380711,0.9382716049382716,0.59375,0.3938073025575036,0.46214689265536724,0.5555555555555556,-0.27958740499457113,0.0051595047639464596,-0.3333333333333333,-1.0,9.99,False,False,True,False,True,False,False,False,False,True,False,True,False,False
-1.0086199611256654,-0.8096943830500724,0.017673048600883652,0.05049088359046283,0.9822335025380711,0.6296296296296297,-0.625,0.5550587099887405,-0.3593220338983051,-0.7777777777777778,0.250271444082519,-0.2058049147653633,-0.3333333333333333,-1.0,2.4824,False,False,True,False,True,False,False,False,False,True,False,True,False,False
-1.0084509422800643,-0.8096943830500724,0.017673048600883652,0.05049088359046283,0.9822335025380711,0.6296296296296297,-0.625,0.5550587099887405,0.9683615819209039,0.4444444444444444,-0.5228013029315961,0.7151756742833405,0.0,0.0,16.011,False,False,True,False,True,False,False,False,False,True,False,False,True,False
-1.0082819234344629,-0.8096943830500724,0.017673048600883652,0.05049088359046283,0.9822335025380711,0.6296296296296297,-0.625,0.5550587099887405,-0.1751412429378531,-0.6666666666666666,0.7747014115092291,-0.14216503022051827,0.3333333333333333,0.0,7.384,False,False,True,False,True,False,False,False,False,True,False,True,False,False
-1.0081129045888617,-0.1399283591189696,0.6215022091310751,0.6255259467040674,0.030456852791878174,-0.522633744855967,0.0625,0.13549943702750522,-0.4610169491525424,-0.7777777777777778,0.22204125950054288,-0.15681658556064504,1.3333333333333333,-1.0,5.0596,False,False,False,True,True,False,True,False,False,False,False,True,False,False
-1.0079438857432603,-0.1399283591189696,0.6215022091310751,0.6255259467040674,0.030456852791878174,-0.522633744855967,0.0625,0.13549943702750522,-0.5389830508474577,-0.8888888888888888,-0.9082519001085776,0.026912120667692947,1.3333333333333333,-1.0,15.6884,False,False,False,True,True,False,True,False,False,False,False,True,False,False
-1.0077748668976592,1.0288849935218352,-0.21502209131075112,-0.19635343618513323,0.7081218274111675,0.3662551440329218,0.40625,-0.6508122888853145,-0.8926553672316384,-0.4444444444444444,-0.18621064060803474,0.07649370303342248,-0.3333333333333333,0.4999999999999999,-1.0196,False,False,True,False,True,False,False,True,False,False,True,False,False,False
-1.0076058480520578,-0.6334883011965552,0.187039764359352,0.21458625525946703,-0.39593908629441626,0.2716049382716049,0.59375,0.3933730094901078,-0.63954802259887,0.7777777777777778,-0.5966340933767644,4.4506481346963325,0.0,-1.0,240.2649,False,False,False,True,True,False,False,False,False,True,True,False,False,False
-1.0074368292064566,-0.21309351421385564,-1.2194403534609721,-1.1711079943899019,-0.3730964467005076,-0.07818930041152264,-0.625,0.48975390059514234,-0.20677966101694914,-0.6666666666666666,0.7649294245385451,-0.1919263862714028,-0.3333333333333333,0.0,4.2224,False,False,True,False,True,False,False,False,False,True,False,True,False,False
-1.0072678103608552,-0.21309351421385564,-1.2194403534609721,-1.1711079943899019,-0.3730964467005076,-0.07818930041152264,-0.625,0.48975390059514234,0.7468926553672316,-1.0,-0.005971769815418024,0.16277608322353088,0.0,-1.0,11.7741,False,False,True,False,True,False,False,False,False,True,False,False,False,True
-1.0067607538240513,0.7365292279551864,0.14285714285714285,0.1640953716690042,0.8451776649746193,0.3662551440329218,0.40625,-0.6508122888853145,-0.6497175141242938,0.0,-0.041802388707926165,0.3139208090175379,0.0,0.0,15.525,False,False,False,True,True,False,False,False,False,False,True,False,False,False
-1.0065917349784501,0.7365292279551864,0.14285714285714285,0.1640953716690042,0.8451776649746193,0.3662551440329218,0.40625,-0.6508122888853145,-0.02824858757062147,-0.2222222222222222,0.3957654723127036,-0.22960695067987597,-0.3333333333333333,0.0,1.1016,False,False,False,True,True,False,False,True,False,False,False,True,False,False
-1.0064227161328487,0.7365292279551864,0.14285714285714285,0.1640953716690042,0.8451776649746193,0.3662551440329218,0.40625,-0.6508122888853145,-0.3107344632768362,-0.7777777777777778,-0.6910966340933767,0.14360321970175768,1.0,0.0,,False,False,False,True,True,False,False,True,False,False,False,True,False,False
-1.0060846784416462,0.7365292279551864,0.14285714285714285,0.1640953716690042,0.8451776649746193,0.3662551440329218,0.40625,-0.6508122888853145,-0.4056497175141243,-0.7777777777777778,0.12106406080347448,-0.173445651437476,-0.3333333333333333,0.0,3.546,False,False,False,True,True,False,False,True,False,False,False,True,False,False
-1.005915659596045,0.14297690724792317,0.3240058910162003,0.34221598877980364,0.19543147208121828,-0.32098765432098764,0.5625,0.28138973781566673,0.16836158192090395,0.3333333333333333,-0.41313789359391967,-0.11181923216636616,0.0,0.0,9.9468,False,False,True,False,True,False,True,False,False,False,False,True,False,False
-1.0057466407504436,-0.23351878667784468,0.6156111929307806,0.6086956521739131,-0.26649746192893403,0.49794238683127573,0.5625,0.24897860704519864,1.0937853107344633,0.4444444444444444,-0.20901194353963085,4.688461754103531,1.3333333333333333,0.0,123.47,True,False,False,False,True,False,True,False,False,False,False,False,False,True
-1.0055776219048425,-0.23351878667784468,0.6156111929307806,0.6086956521739131,-0.26649746192893403,0.49794238683127573,0.5625,0.24897860704519864,-0.7005649717514124,0.0,-0.3523344191096634,0.6137833158559602,0.6666666666666666,1.9999999999999998,-147.963,True,False,False,False,True,False,True,False,False,False,True,False,False,False
-1.005408603059241,-0.5923329014556817,0.7260677466863034,0.7251051893408135,0.7588832487309645,-0.32098765432098764,0.5625,0.28052115168087505,-0.011299435028248588,-0.2222222222222222,-0.9853420195439739,0.2650583213924281,2.0,0.0,35.415,False,False,False,True,True,False,True,False,False,False,False,True,False,False
-1.00523958421364,-0.5923329014556817,0.7260677466863034,0.7251051893408135,0.7588832487309645,-0.32098765432098764,0.5625,0.28052115168087505,-0.9774011299435028,-0.5555555555555556,-0.8127035830618893,2.1485076705498902,0.0,0.6,-46.9764,False,False,False,True,True,False,True,False,False,False,True,False,False,False
-1.0050705653680385,-0.5923329014556817,0.7260677466863034,0.7251051893408135,0.7588832487309645,-0.32098765432098764,0.5625,0.28052115168087505,-0.864406779661017,-0.4444444444444444,-0.17969598262757872,0.7087847197760828,0.0,0.4999999999999999,,False,False,False,True,True,False,True,False,False,False,True,False,False,False
-1.0049015465224374,-0.5923329014556817,0.7260677466863034,0.7251051893408135,0.7588832487309645,-0.32098765432098764,0.5625,0.28052115168087505,0.9084745762711864,0.4444444444444444,0.38382193268186754,1.4238794959011039,0.3333333333333333,0.0,41.76,False,False,False,True,True,False,True,False,False,False,False,False,True,False
-1.004732527676836,0.21461778827833244,0.10456553755522828,0.1332398316970547,0.11928934010152284,0.14814814814814814,-0.375,0.015103747788322342,1.0587570621468927,0.4444444444444444,0.3523344191096634,0.41714685903349846,0.3333333333333333,0.0,16.5564,False,False,False,True,True,False,True,False,False,False,False,False,False,True
-1.0045635088312346,-0.31156161877905647,-0.2106038291605302,-0.1753155680224404,0.5380710659898477,-0.07818930041152264,-0.625,0.48975390059514234,0.5751412429378531,0.5555555555555556,-0.3925081433224756,0.1057428816081295,-0.3333333333333333,-1.0,3.894,False,False,False,True,True,False,False,False,False,True,False,True,False,False
-1.0043944899856334,0.33168203643015015,0.15758468335787923,0.17812061711079943,-0.3223350253807107,0.012345679012345678,-0.46875,-0.4289207013028792,0.5672316384180791,0.5555555555555556,-0.8680781758957655,0.18545453360582526,-0.3333333333333333,0.0,9.5616,False,False,False,True,True,False,False,False,True,False,False,True,False,False
-1.004225471140032,-0.22955567411020503,-0.9293078055964654,-0.8962131837307152,0.4416243654822335,-0.6419753086419753,-0.0625,-0.07204439440244491,0.6519774011299435,-1.0,0.7366992399565689,-0.03762663230292678,-0.3333333333333333,-1.0,19.7714,True,False,False,False,True,False,True,False,False,False,False,False,False,True
-1.0040564522944309,-0.22955567411020503,-0.9293078055964654,-0.8962131837307152,0.4416243654822335,-0.6419753086419753,-0.0625,-0.07204439440244491,-0.13333333333333333,-0.6666666666666666,0.7790445168295331,-0.1658052698183915,-0.3333333333333333,-1.0,8.2062,True,False,False,False,True,False,True,False,False,False,False,True,False,False
-1.0038874334488295,-0.8002438838503163,0.32547864506627394,0.3492286115007013,0.5025380710659898,0.9506172839506173,-0.09375,-0.18362554286633426,0.5276836158192091,0.5555555555555556,-0.15363735070575463,0.7083442742474533,0.3333333333333333,-1.0,,False,False,True,False,True,False,True,False,False,False,False,True,False,False
-1.0037184146032283,0.016157305083454004,-0.3549337260677467,-0.32538569424964936,0.14213197969543148,-0.6625514403292181,-0.53125,-0.6385716583561203,0.7175141242937854,-1.0,-0.004885993485342019,-0.042031087589222534,0.0,-1.0,4.95,False,False,False,True,True,False,False,True,False,False,False,False,True,False
-1.003549395757627,0.016157305083454004,-0.3549337260677467,-0.32538569424964936,0.14213197969543148,-0.6625514403292181,-0.53125,-0.6385716583561203,1.0531073446327683,0.4444444444444444,0.05157437567861021,-0.14629982497908167,-0.3333333333333333,-1.0,6.10,False,False,False,True,True,False,False,True,False,False,False,False,True,False
-1.0033803769120258,-0.5966008688362168,-0.7142857142857143,-0.6774193548387096,-0.4467005076142132,0.16049382716049382,-0.34375,-0.20027344378317516,-0.0711864406779661,-0.6666666666666666,-0.5662323561346363,-0.0725027272229831,1.0,-1.0,17.9634,False,False,False,True,True,False,False,False,False,False,False,True,False,False
-1.0032113580664244,-0.5966008688362168,-0.7142857142857143,-0.6774193548387096,-0.4467005076142132,0.16049382716049382,-0.34375,-0.20027344378317516,0.10734463276836158,0.1111111111111111,-0.7855591748099892,0.0936081578601718,1.0,-1.0,35.3346,False,False,False,True,True,False,True,False,False,False,False,True,False,False
-1.0030423392208232,-0.5966008688362168,-0.7142857142857143,-0.6774193548387096,-0.4467005076142132,0.16049382716049382,-0.34375,-0.20027344378317516,-0.7830508474576271,0.0,0.11889250814332247,-0.21659133587465912,-0.3333333333333333,-1.0,2.9568,False,False,False,True,True,False,True,False,False,False,True,False,False,False
-1.0028733203752218,-0.5966008688362168,-0.7142857142857143,-0.6774193548387096,-0.4467005076142132,0.16049382716049382,-0.34375,-0.20027344378317516,-0.8870056497175142,-0.4444444444444444,-0.17100977198697068,0.1601693647887844,-0.6666666666666666,-1.0,,False,False,False,True,True,False,True,False,False,False,True,False,False,False
-1.0027043015296206,-0.29052663668927675,0.6332842415316642,0.6479663394109397,-0.03807106598984772,0.18106995884773663,0.21875,-0.7974424963808912,0.021468926553672316,-0.1111111111111111,-0.8604777415852335,-0.17569282250191265,1.3333333333333333,-1.0,6.2566,False,False,False,True,True,False,False,True,False,False,False,True,False,False
-1.0025352826840193,-0.29052663668927675,0.6332842415316642,0.6479663394109397,-0.03807106598984772,0.18106995884773663,0.21875,-0.7974424963808912,0.9898305084745763,0.4444444444444444,-0.9462540716612378,4.384671192244474,0.6666666666666666,-1.0,298.6855,False,False,False,True,True,False,False,True,False,False,False,False,False,True
-1.002366263838418,-0.2640042679673805,-0.3711340206185567,-0.3632538569424965,0.8274111675126904,0.8353909465020576,0.21875,-0.7627633907029113,0.47570621468926555,0.5555555555555556,-0.10369163952225842,0.6930635110092842,1.0,-1.0,52.14,True,False,False,False,True,False,False,True,False,False,False,True,False,False
-1.0021972449928167,-0.2640042679673805,-0.3711340206185567,-0.3632538569424965,0.8274111675126904,0.8353909465020576,0.21875,-0.7627633907029113,0.2542372881355932,0.3333333333333333,0.988599348534202,-0.09865979841302534,0.6666666666666666,-1.0,15.552,True,False,False,False,True,True,False,False,False,False,False,True,False,False
-1.0020282261472153,-0.2640042679673805,-0.3711340206185567,-0.3632538569424965,0.8274111675126904,0.8353909465020576,0.21875,-0.7627633907029113,-0.8700564971751412,-0.4444444444444444,0.2763300760043431,1.1912613359948827,0.6666666666666666,-0.5,7.098,True,False,False,False,True,False,False,True,False,False,True,False,False,False
-1.0018592073016142,-0.2640042679673805,-0.3711340206185567,-0.3632538569424965,0.8274111675126904,0.8353909465020576,0.21875,-0.7627633907029113,0.19887005649717515,0.3333333333333333,-0.8203040173724213,-0.17883886199212387,-0.3333333333333333,-1.0,6.9888,True,False,False,False,True,False,False,True,False,False,False,True,False,False
-1.0016901884560128,-0.2640042679673805,-0.3711340206185567,-0.3632538569424965,0.8274111675126904,0.8353909465020576,0.21875,-0.7627633907029113,0.7175141242937854,-1.0,-0.004885993485342019,-0.1094462195223211,-0.3333333333333333,-1.0,3.30,True,False,False,False,True,False,False,True,False,False,False,False,False,True
-1.0015211696104116,-0.2640042679673805,-0.3711340206185567,-0.3632538569424965,0.8274111675126904,0.8353909465020576,0.21875,-0.7627633907029113,-0.21807909604519773,-0.6666666666666666,0.3914223669923996,-0.026390776980743682,0.3333333333333333,0.0,16.362,True,False,False,False,True,False,False,True,False,False,False,True,False,False
-1.0013521507648102,-0.2640042679673805,-0.3711340206185567,-0.3632538569424965,0.8274111675126904,0.8353909465020576,0.21875,-0.7627633907029113,-0.4,-0.7777777777777778,0.41096634093376766,-0.2367259886120112,-0.6666666666666666,-1.0,0.84,True,False,False,False,True,False,False,True,False,False,False,True,False,False
-1.001183131919209,-0.5170337626705281,0.5316642120765832,0.5511921458625526,0.08375634517766498,-0.07818930041152264,-0.625,0.4890300788161493,0.7943502824858757,-1.0,0.737785016286645,-0.18144558042687037,-0.3333333333333333,-1.0,6.1512,False,False,False,True,True,False,False,False,False,True,False,False,True,False
-1.0010141130736077,-0.5170337626705281,0.5316642120765832,0.5511921458625526,0.08375634517766498,-0.07818930041152264,-0.625,0.4890300788161493,-0.23502824858757063,-0.6666666666666666,-0.9212812160694897,-0.12821459225249573,1.0,0.0,9.3612,False,False,False,True,True,False,False,False,False,True,False,True,False,False
-1.0008450942280065,-0.5170337626705281,0.5316642120765832,0.5511921458625526,0.08375634517766498,-0.07818930041152264,-0.625,0.4890300788161493,0.3977401129943503,0.3333333333333333,0.8811074918566775,0.4151783371810519,0.0,-1.0,68.9631,False,False,False,True,True,False,False,False,False,True,False,True,False,False
-1.000676075382405,-0.5170337626705281,0.5316642120765832,0.5511921458625526,0.08375634517766498,-0.07818930041152264,-0.625,0.4890300788161493,-0.8271186440677966,0.0,0.1243213897937025,0.11419224481041124,0.3333333333333333,-1.0,22.33,False,False,False,True,True,False,False,False,False,True,True,False,False,False
-1.000507056536804,0.7465894367807332,-0.646539027982327,-0.6072931276297335,0.5177664974619289,-0.8436213991769548,-0.375,0.01622969277786714,-0.9265536723163842,-0.4444444444444444,-0.16015200868621063,0.7135352394063019,0.6666666666666666,0.4999999999999999,-15.2225,False,False,False,True,True,False,True,False,False,False,True,False,False,False
-1.0003380376912026,-0.946269339227193,0.5949926362297496,0.605890603085554,-0.7588832487309645,-0.4897119341563786,-0.6875,0.41230497024288243,-0.3706214689265537,-0.7777777777777778,-0.03745928338762215,4.758034170258488,1.6666666666666667,0.0,111.3024,False,False,False,True,True,False,False,False,False,True,False,True,False,False
-1.0001690188456014,-0.946269339227193,0.5949926362297496,0.605890603085554,-0.7588832487309645,-0.4897119341563786,-0.6875,0.41230497024288243,1.007909604519774,0.4444444444444444,1.007057546145494,0.5106291753140617,0.3333333333333333,0.0,62.988,False,False,False,True,True,False,False,False,False,True,False,False,True,False
-1.0,-0.2222391586007164,-0.44477172312223856,-0.42917251051893407,0.04314720812182741,0.7366255144032922,0.65625,-0.602348399549622,0.1864406779661017,0.3333333333333333,0.5825190010857764,0.09675419735038303,-0.3333333333333333,-1.0,,True,False,False,False,True,False,False,False,True,False,False,True,False,False
-0.9998309811543987,-0.28961207225059066,0.15022091310751104,0.1767180925666199,-0.19289340101522842,0.18106995884773663,0.21875,-0.7976837703072222,-0.059887005649717516,-0.6666666666666666,-0.738870792616721,-0.22353060012163936,-0.6666666666666666,0.0,1.731,False,False,False,True,True,False,False,True,False,False,False,True,False,False
-0.9996619623087974,0.1780352107308894,0.12812960235640647,0.14446002805049088,0.8451776649746193,-0.2880658436213992,-0.09375,-0.16728325558951262,0.44180790960451977,0.3333333333333333,0.6628664495114006,-0.15865926583348308,0.0,-1.0,8.763,False,False,True,False,True,False,True,False,False,False,False,True,False,False
-0.9994929434631962,0.7240301806264766,-0.6686303387334315,-0.6227208976157083,-0.12436548223350254,0.01646090534979424,0.53125,-0.3456972816470967,-0.9367231638418079,-0.4444444444444444,-0.11454940282301845,3.494728529937768,1.6666666666666667,0.0,-114.3912,False,False,False,True,True,False,False,False,True,False,True,False,False,False
-0.9993239246175949,0.7240301806264766,-0.6686303387334315,-0.6227208976157083,-0.12436548223350254,0.01646090534979424,0.53125,-0.3456972816470967,-0.6983050847457627,0.0,0.6802388707926167,0.19185447679734077,-0.3333333333333333,0.0,1.213,False,False,False,True,True,False,False,False,True,False,True,False,False,False
-0.9991549057719936,0.7240301806264766,-0.6686303387334315,-0.6227208976157083,-0.12436548223350254,0.01646090534979424,0.53125,-0.3456972816470967,0.5887005649717514,0.5555555555555556,0.502171552660152,0.08283971411939153,-0.6666666666666666,0.0,-18.196,False,False,False,True,True,True,False,False,False,False,False,True,False,False
-0.998816868080791,0.9807179330843686,0.6229749631811488,0.6157082748948106,0.03299492385786802,-0.32098765432098764,0.5625,0.28052115168087505,-0.8338983050847457,0.0,-0.9603691639522258,-0.20064541000141686,0.0,1.9999999999999998,,True,False,False,False,True,True,False,False,False,False,True,False,False,False
-0.9986478492351897,0.9807179330843686,0.6229749631811488,0.6157082748948106,0.03299492385786802,-0.32098765432098764,0.5625,0.28052115168087505,0.4768361581920904,0.5555555555555556,0.5749185667752443,-0.12185060379801124,0.0,0.0,2.724,True,False,False,False,True,False,True,False,False,False,False,True,False,False
-0.9984788303895884,0.6176358509259965,0.5419734904270986,0.5553997194950911,-0.12436548223350254,-0.32098765432098764,0.5625,0.280987614605115,-0.7175141242937854,0.0,-0.38382193268186754,-0.15753568030126477,0.6666666666666666,1.9999999999999998,-14.475,False,False,True,False,True,False,True,False,False,False,True,False,False,False
-0.9983098115439871,-0.1877905647435409,-0.4005891016200295,-0.37868162692847124,0.6954314720812182,-0.6954732510288066,-0.71875,-0.3860382821296445,-0.5299435028248588,-0.8888888888888888,-0.9831704668838219,0.6912657741577349,-0.6666666666666666,-1.0,56.2032,True,False,False,False,True,False,False,False,True,False,False,True,False,False
-0.9981407926983858,-0.1877905647435409,-0.4005891016200295,-0.37868162692847124,0.6954314720812182,-0.6954732510288066,-0.71875,-0.3860382821296445,-0.17288135593220338,-0.6666666666666666,-0.7258414766558089,-0.16904119615118027,0.0,-1.0,8.0352,True,False,False,False,True,False,False,False,True,False,False,True,False,False
-0.9979717738527846,-0.824632268881945,0.2812960235640648,0.3015427769985975,-0.4543147208121827,0.6296296296296297,-0.625,0.5552678140582274,-0.38757062146892657,-0.7777777777777778,0.4174809989142237,-0.177310785668307,0.6666666666666666,-1.0,4.172,False,False,False,True,True,False,False,False,False,True,False,True,False,False
-0.9978027550071833,-0.824632268881945,0.2812960235640648,0.3015427769985975,-0.4543147208121827,0.6296296296296297,-0.625,0.5552678140582274,0.5457627118644067,0.5555555555555556,0.5933767643865364,-0.1481425052519197,-0.6666666666666666,-1.0,6.2031,False,False,False,True,True,False,False,False,False,True,False,True,False,False
-0.997633736161582,-0.4594162030333054,0.060382916053019146,0.091164095371669,-0.14720812182741116,-0.6460905349794238,0.25,-0.5130127070934535,-0.03954802259887006,-0.2222222222222222,0.02225841476655809,0.6590143750409406,1.3333333333333333,0.0,62.8075,False,False,False,True,True,False,False,False,True,False,False,True,False,False
-0.9974647173159807,0.9843761908391129,0.4698085419734904,0.47545582047685836,-0.5786802030456852,-0.8436213991769548,-0.375,0.01643879684735403,0.5796610169491525,0.5555555555555556,0.501085776330076,0.7911120788927828,0.0,0.0,-48.9549,True,False,False,False,True,False,True,False,False,False,False,True,False,False
-0.9972956984703795,0.3344257297462084,-0.48306332842415317,-0.46563814866760167,0.5025380710659898,-0.7901234567901234,0.46875,-0.4889496541740389,-0.9288135593220339,-0.4444444444444444,0.2752442996742671,1.1128350658460446,-0.3333333333333333,-1.0,33.2156,False,False,True,False,True,False,False,False,True,False,True,False,False,False
-0.9971266796247782,0.4304549958082463,0.36524300441826213,0.39691444600280507,0.4746192893401015,0.51440329218107,-0.0625,-0.05951423516165353,0.7096045197740113,-1.0,0.11237785016286644,-0.15443458423234224,-0.6666666666666666,-1.0,6.7966,False,False,False,True,True,False,True,False,False,False,False,False,True,False
-0.9969576607791769,0.4304549958082463,0.36524300441826213,0.39691444600280507,0.4746192893401015,0.51440329218107,-0.0625,-0.05951423516165353,0.06779661016949153,0.1111111111111111,-0.754071661237785,-0.21659133587465912,-0.3333333333333333,-1.0,2.9568,False,False,False,True,True,False,True,False,False,False,False,True,False,False
-0.9967886419335756,-0.03200975535401265,-0.7864506627393225,-0.7405329593267882,-0.2563451776649746,-0.32098765432098764,0.5625,0.28138973781566673,0.5717514124293785,0.5555555555555556,-0.36427795874049945,0.4674834908768787,1.3333333333333333,0.0,13.8572,False,False,True,False,True,False,True,False,False,False,False,True,False,False
-0.9966196230879744,-0.2734547671671366,0.14432989690721648,0.17110799438990182,0.0025380710659898475,-0.07818930041152264,-0.625,0.48954479652565547,-0.2858757062146893,-0.7777777777777778,0.7160694896851248,-0.15394020659816615,0.0,-1.0,6.633,False,False,False,True,True,False,False,False,False,True,False,True,False,False
-0.996450604242373,-0.2734547671671366,0.14432989690721648,0.17110799438990182,0.0025380710659898475,-0.07818930041152264,-0.625,0.48954479652565547,1.0587570621468927,0.4444444444444444,0.3523344191096634,0.0864351878224901,-0.3333333333333333,0.0,8.2782,False,False,False,True,True,False,False,False,False,True,False,False,True,False
-0.9962815853967717,-0.2734547671671366,0.14432989690721648,0.17110799438990182,0.0025380710659898475,-0.07818930041152264,-0.625,0.48954479652565547,0.17288135593220338,0.3333333333333333,0.9419109663409337,-0.21515314639341965,-0.6666666666666666,-1.0,3.1104,False,False,False,True,True,False,False,False,False,True,False,True,False,False
-0.9961125665511704,-0.4612453319106775,-1.138438880706922,-1.0897615708274895,0.025380710659898477,0.06172839506172839,-0.0625,-0.06746018980215537,0.3638418079096045,0.3333333333333333,0.9462540716612378,-0.18602980939832106,-0.3333333333333333,-1.0,6.2208,False,False,True,False,True,False,True,False,False,False,False,True,False,False
-0.9959435477055691,-0.4612453319106775,-1.138438880706922,-1.0897615708274895,0.025380710659898477,0.06172839506172839,-0.0625,-0.06746018980215537,-0.6926553672316385,0.0,0.5651465798045603,-0.004548274234419719,0.0,-1.0,16.5354,False,False,True,False,True,False,True,False,False,False,True,False,False,False
-0.9957745288599679,-0.4612453319106775,-1.138438880706922,-1.0897615708274895,0.025380710659898477,0.06172839506172839,-0.0625,-0.06746018980215537,-0.15028248587570622,-0.6666666666666666,-0.016829533116178068,-0.09614296682085631,-0.3333333333333333,-1.0,16.1504,False,False,True,False,True,False,True,False,False,False,False,True,False,False
-0.9954364911687653,0.46398902522673574,0.44624447717231225,0.4474053295932679,0.49746192893401014,0.18106995884773663,0.21875,-0.7976837703072222,-0.8203389830508474,0.0,-0.9592833876221498,0.1895623623116154,1.3333333333333333,-1.0,40.5426,False,False,True,False,True,False,False,True,False,False,True,False,False,False
